user_id,email,first_name,last_name,age,gender,country,state_province,city,subscription_plan,subscription_start_date,monthly_spend,primary_device,household_size,created_at,is_churned,watch_watch_date,watch_watch_duration_minutes,watch_progress_percentage,watch_is_download,watch_user_rating,watch_release_year,watch_duration_minutes,watch_imdb_rating,watch_production_budget,watch_box_office_revenue,watch_number_of_seasons,watch_number_of_episodes,watch_is_netflix_original,watch_content_warning,watch_session_id,watch_movie_id,watch_device_type,watch_action,watch_quality,watch_location_country,watch_title,watch_content_type,watch_genre_primary,watch_genre_secondary,watch_rating,watch_language,watch_country_of_origin,watch_added_to_platform,watch_event_count,rec_recommendation_date,rec_time_of_day,rec_recommendation_score,rec_was_clicked,rec_position_in_list,rec_recommendation_id,rec_movie_id,rec_recommendation_type,rec_device_type,rec_algorithm_version,rec_event_count,search_search_date,search_results_returned,search_clicked_result_position,search_search_duration_seconds,search_had_typo,search_used_filters,search_search_id,search_search_query,search_device_type,search_location_country,search_event_count,review_review_date,review_sentiment,review_sentiment_score,review_rating,review_is_verified_watch,review_helpful_votes,review_total_votes,review_review_id,review_movie_id,review_device_type,review_review_text,review_event_count
user_00033,stricklandfrank@example.com,Beth,Johnston,60.0,Male,USA,California,Davidborough,Standard,2024-05-11,27.09,Smart TV,2.0,2022-11-22 17:25:08.782042,0,2025-11-14,793.0,58.71666666666667,0.21428571428571427,2.8,2006.357142857143,1037.0,6.9818181818181815,10629674.0,22369932.0,8.25,72.25,0.21428571428571427,0.2857142857142857,session_043964,movie_0898,Desktop,completed,4K,USA,First Family,Movie,Adventure,Sci-Fi,TV-14,English,USA,2021-08-28,14,2025-11-03,night,0.5876,0.0,14.4,rec_004781,movie_0030,genre_based,Tablet,v1.4,5.0,2025-12-18,75.0,2.0,62.2,0.0,0.0,search_003348,netflix originals,Smart TV,Canada,2.0,2024-07-16,positive,0.628,5.0,1.0,2.0,9.0,review_008531,movie_0982,Tablet,Perfect blend of drama and action.,1.0
user_00034,hoganashlee@example.org,Amanda,Jones,32.0,,USA,Massachusetts,Port Robertfort,Standard,2023-11-20,,Gaming Console,,2024-06-29 11:51:05.196326,0,2025-12-12,511.5,48.94,0.2,,2006.3,640.0,5.49,2206961.0,3698235.0,7.333333333333333,118.66666666666667,0.4,0.1,session_012190,movie_0210,Desktop,completed,HD,Canada,Princess Kingdom,Movie,Sport,Animation,PG,English,USA,2022-02-15,10,2025-10-23,morning,0.50375,0.0,7.75,rec_025863,movie_0602,new_releases,Smart TV,v1.3,4.0,2024-06-01,75.0,,13.4,0.0,0.0,search_023458,romantic comedies,Laptop,USA,1.0,2025-03-29,positive,0.89,4.0,1.0,0.0,0.0,review_012850,movie_0191,Tablet,Amazing show! Couldn't stop watching.,1.0
user_00035,ryangross@example.net,Christina,Marshall,31.0,Male,USA,Pennsylvania,Melissaland,Premium+,2025-03-25,19.52,Desktop,1.0,2024-11-02 09:10:36.699629,0,2025-10-28,405.3,29.17777777777778,0.0,,2007.5,1419.0,6.477777777777778,4355123.0,23711018.666666668,1.0,168.0,0.4,0.2,session_062225,movie_0371,Mobile,completed,HD,Canada,Journey War,Movie,Biography,Drama,TV-G,English,South Korea,2025-05-06,10,2025-09-14,night,0.4226666666666667,0.16666666666666666,14.166666666666666,rec_012180,movie_0232,personalized,Smart TV,v1.3,6.0,2024-12-07,40.0,10.0,63.400000000000006,0.0,0.5,search_018517,comedy shows,Mobile,Canada,2.0,2024-10-24,neutral,0.416,2.0,1.0,1.0,3.0,review_006255,movie_0276,Mobile,Could have been better.,2.0
user_00036,anthony52@example.com,Michael,Peterson,36.0,Other,USA,Texas,New Stacyland,Premium,2024-09-29,9.74,Smart TV,,2024-04-02 09:18:58.427107,0,2025-01-01,423.5,50.7,0.4,3.5,2004.0,269.0,6.933333333333334,,,10.5,159.25,0.6,0.2,session_096491,movie_0657,Mobile,stopped,HD,USA,Battle Queen,Limited Series,Music,Biography,R,English,South Korea,2024-08-04,5,2024-08-17,morning,0.331,0.5,9.5,rec_005351,movie_0495,genre_based,Laptop,v1.3,4.0,2025-03-14,271.0,4.25,63.6,0.2,0.0,search_002192,horror movies,Laptop,Canada,5.0,2024-04-18,positive,0.674,5.0,1.0,1.0,7.0,review_013420,movie_0651,Mobile,,1.0
user_00037,fbrewer@example.com,Christopher,Sullivan,41.0,Male,Canada,British Columbia,Elizabethstad,Standard,2024-03-30,27.56,Desktop,1.0,2023-11-12 07:17:05.453596,0,2025-10-01,420.90000000000003,39.5625,0.25,3.5,2005.25,1474.0,6.225,29839498.5,1149791.0,3.75,140.25,0.25,0.375,session_038660,movie_0477,Tablet,completed,HD,USA,Dragon War,TV Series,Mystery,Family,TV-PG,English,USA,2024-05-09,8,2025-09-07,night,0.42742857142857144,0.2,9.4,rec_003733,movie_0074,new_releases,Smart TV,v1.4,10.0,2025-10-11,84.0,6.0,38.2,0.3333333333333333,0.0,search_011326,action movies,Tablet,Canada,3.0,,,,,,,,,,,,
user_00038,jacqueline44@example.com,David,Stewart,21.0,Female,USA,Indiana,East Joanna,Standard,2024-10-04,37.01,Mobile,,2025-07-12 10:27:16.332097,0,2025-11-12,410.7,64.83,0.2727272727272727,5.0,2008.0,856.0,7.07,68455620.25,6228996.25,5.0,118.6,0.36363636363636365,0.2727272727272727,session_014981,movie_0023,Laptop,stopped,HD,USA,Mystery Night,TV Series,Sci-Fi,Action,G,English,USA,2021-05-28,11,2025-05-26,afternoon,0.673,0.0,12.0,rec_010433,movie_0169,new_releases,Laptop,v2.0,2.0,2025-04-18,185.0,9.0,63.8,0.0,0.0,search_009055,stand up comedy,Tablet,Canada,3.0,2025-10-09,positive,0.745,5.0,1.0,4.0,6.0,review_012323,movie_0517,Mobile,This series is a masterpiece!,1.0
user_00039,jeremy24@example.org,Joshua,Tran,40.0,Female,USA,New York,Garciatown,Standard,2023-12-29,,Tablet,2.0,2023-08-11 09:19:52.502317,0,2025-11-20,552.3,28.79,0.45454545454545453,1.0,2011.3636363636363,1343.0,5.625,30171919.5,8990789.75,6.25,75.0,0.09090909090909091,0.45454545454545453,session_001511,movie_0228,Smart TV,stopped,HD,USA,An Princess,Movie,Comedy,Horror,PG,Hindi,USA,2020-12-09,11,2025-08-28,night,0.615,0.16666666666666666,10.083333333333334,rec_042616,movie_0668,genre_based,Mobile,v1.3,12.0,2025-11-26,140.0,,78.5,0.0,0.0,search_000095,horror movies,Mobile,USA,3.0,2025-11-01,neutral,0.558,2.5,1.0,6.0,21.0,review_000297,movie_0234,Laptop,Decent watch but forgettable.,4.0
user_00040,shelley71@example.org,Travis,Hernandez,48.0,Female,USA,Ohio,East Davidchester,Standard,2024-11-29,15.84,Tablet,1.0,2023-12-09 16:59:49.098027,0,2025-05-03,479.09999999999997,51.96666666666667,0.0,3.0,2005.0,834.0,5.2875,2472224.8333333335,20488003.5,7.0,96.66666666666667,0.4444444444444444,0.1111111111111111,session_085581,movie_0210,Tablet,completed,4K,USA,Princess Kingdom,Movie,Sport,Adventure,NC-17,English,USA,2022-02-15,9,2025-06-16,night,0.6862,0.0,8.666666666666666,rec_009120,movie_0041,genre_based,Tablet,v1.4,6.0,2025-11-19,94.0,,22.8,0.0,0.0,search_019974,korean drama,Smart TV,USA,1.0,2024-01-03,positive,0.608,5.0,1.0,0.0,0.0,review_004899,movie_0844,Laptop,Outstanding direction and screenplay.,1.0
user_00041,michelle64@example.net,Chelsea,Meza,29.0,Female,Canada,Alberta,West Donna,Standard,2023-04-21,25.73,Laptop,2.0,2023-01-21 14:04:27.262786,0,2025-12-13,528.5,60.4,0.0,1.0,1996.9,620.0,7.2555555555555555,1787060.3333333333,1810400.0,9.5,113.75,0.2,0.1,session_002716,movie_0330,Desktop,completed,HD,USA,A Day,TV Series,Biography,Crime,TV-Y,English,South Korea,2021-08-27,10,2025-05-18,night,0.551,0.0,11.666666666666666,rec_011191,movie_0316,trending,Tablet,v1.2,3.0,2025-07-22,31.0,,6.2,1.0,0.0,search_017677,horror movies,Tablet,USA,1.0,2025-05-29,positive,0.686,2.3333333333333335,0.6666666666666666,7.0,13.0,review_003939,movie_0042,Tablet,Absolutely loved this movie. Great acting and storyline.,3.0
user_00042,enorris@example.com,Jesse,Warner,58.0,Male,Canada,Alberta,Lake Jesusview,Standard,2023-11-10,27.64,Laptop,6.0,2024-07-12 16:43:25.972535,0,2025-11-02,96.2,72.0,0.4,,2010.6,351.0,4.1,,212795.0,3.0,170.0,0.0,0.4,session_087211,movie_0936,Smart TV,completed,4K,USA,Quest Empire,Documentary,Family,Crime,G,English,USA,2024-12-04,5,2025-08-14,night,0.41866666666666674,0.0,9.0,rec_004453,movie_0269,similar_users,Laptop,v1.4,4.0,2025-10-03,175.0,3.2,87.7,0.2,0.2,search_008531,documentaries,Laptop,USA,5.0,,,,,,,,,,,,
user_00043,charlesmartin@example.com,Scott,Barker,35.0,Male,Canada,Nova Scotia,Vincentfort,Standard,2022-10-29,6.05,Tablet,4.0,2025-04-03 15:05:41.929278,0,2025-10-28,499.5,75.625,0.125,,2001.5,651.0,6.025,1391639.2,93878860.4,8.0,156.0,0.25,0.375,session_016931,movie_0420,Laptop,completed,4K,USA,Our Legend,Movie,War,Crime,TV-Y7,English,USA,2021-07-04,8,2025-06-21,morning,0.6721666666666667,0.16666666666666666,7.666666666666667,rec_020979,movie_0106,personalized,Laptop,v1.3,6.0,,,,,,,,,,,,2025-12-17,positive,0.858,4.333333333333333,0.6666666666666666,8.0,16.0,review_005114,movie_0214,Tablet,Absolutely loved this movie. Great acting and storyline.,3.0
user_00044,anthony39@example.net,Yvonne,Johnston,42.0,Male,Canada,Newfoundland and Labrador,Stonemouth,Basic,2023-02-16,32.85,Mobile,5.0,2024-06-28 14:48:13.425940,0,2025-09-09,559.0,42.75,0.5,4.666666666666667,2005.5,1246.0,5.3,2408070.8,92806251.0,,,0.375,0.0,session_010647,movie_0041,Laptop,paused,HD,USA,Ice Secret,Movie,Adventure,Drama,TV-MA,English,USA,2020-12-25,8,2025-10-01,night,0.5591818181818181,0.36363636363636365,10.272727272727273,rec_043752,movie_0527,new_releases,Smart TV,v1.3,11.0,2025-11-22,71.0,,47.7,0.0,0.6666666666666666,search_001762,christmas movies,Mobile,USA,3.0,2025-09-27,positive,0.944,3.3333333333333335,1.0,9.0,12.0,review_003976,movie_0086,Laptop,Slow paced and boring.,3.0
user_00045,harrisonricky@example.com,Mia,Jenkins,40.0,Female,USA,Pennsylvania,Elainefurt,Premium,2023-12-13,3.22,Desktop,4.0,2023-05-06 15:05:43.717660,0,2025-10-21,281.5,43.733333333333334,0.1111111111111111,4.5,1997.4444444444443,866.0,6.111111111111111,300376.0,41944864.0,7.0,58.333333333333336,0.3333333333333333,0.4444444444444444,session_004869,movie_0088,Desktop,completed,HD,USA,Journey Love,Documentary,Biography,Documentary,PG-13,English,USA,2023-03-02,9,2025-11-03,evening,0.6016666666666667,0.0,14.0,rec_002473,movie_0538,new_releases,Laptop,v1.3,4.0,2025-03-28,302.0,2.0,36.599999999999994,0.0,0.2,search_023407,biographies,Tablet,USA,5.0,2025-07-01,positive,0.791,3.5,0.5,7.0,8.0,review_007691,movie_0763,Laptop,Absolutely loved this movie. Great acting and storyline.,2.0
user_00046,ahancock@example.net,Robert,Stone,,Male,USA,Missouri,Wolfborough,Premium+,2024-03-25,35.11,Desktop,,2023-11-26 02:57:13.848650,0,2025-05-30,661.3,49.56666666666666,0.3,5.0,2006.7,1265.0,5.8999999999999995,14027556.0,63104088.666666664,8.333333333333334,85.66666666666667,0.0,0.3,session_008925,movie_0030,Laptop,stopped,HD,USA,A Storm,Movie,Biography,Family,G,English,USA,2020-09-13,10,2025-12-03,night,0.4736666666666667,0.0,14.833333333333334,rec_009881,movie_0150,new_releases,Smart TV,v2.0,6.0,2025-12-18,49.0,5.0,36.4,0.0,1.0,search_015286,action movies,Laptop,USA,2.0,2025-09-11,positive,0.892,4.666666666666667,0.6666666666666666,6.0,8.0,review_004011,movie_0098,Tablet,Absolutely loved this movie. Great acting and storyline.,3.0
user_00047,johnsoncrystal@example.org,Lance,Tran,50.0,Female,USA,Wisconsin,Port Robin,Premium+,2025-06-04,22.98,Smart TV,2.0,2024-01-31 03:36:44.692735,0,2025-08-14,477.4,60.489999999999995,0.2,4.5,2007.8,864.0,5.233333333333333,28491729.0,172823067.25,3.0,24.0,0.2,0.2,session_082664,movie_0702,Tablet,paused,HD,USA,Mystery Legend,Movie,Biography,Fantasy,TV-Y7,English,USA,2021-09-30,10,2025-10-27,night,0.37775,0.0,6.333333333333333,rec_014034,movie_0181,similar_users,Smart TV,v1.3,6.0,2025-06-25,84.0,8.0,114.6,0.0,0.0,search_014979,biographies,Mobile,USA,2.0,2025-07-03,positive,0.873,4.0,0.0,3.0,5.0,review_011335,movie_0690,Smart TV,Absolutely loved this movie. Great acting and storyline.,1.0
user_00048,robert77@example.org,Andrea,Lee,33.0,Female,Canada,Manitoba,West Kendrachester,Basic,2025-05-21,16.5,Smart TV,,2025-01-18 03:54:41.300769,0,2025-10-14,863.6999999999999,33.625,0.5,,2007.0833333333333,955.0,7.611111111111111,35570249.666666664,57345724.0,5.6,96.6,0.16666666666666666,0.25,session_029112,movie_0088,Desktop,started,HD,USA,Journey Love,Movie,Sport,Animation,PG-13,English,USA,2023-03-02,12,2025-12-01,night,0.6777142857142857,0.21428571428571427,12.642857142857142,rec_016208,movie_0830,similar_users,Mobile,v1.4,14.0,2025-11-06,186.0,,64.6,0.5,0.5,search_000725,animated shows,Laptop,USA,4.0,2024-03-21,neutral,0.593,3.0,1.0,4.0,4.0,review_006727,movie_0746,Mobile,,1.0
user_00049,mary97@example.org,Amanda,Cook,39.0,Prefer not to say,USA,Tennessee,Cantuborough,Basic,2024-04-19,,Desktop,2.0,2025-02-26 00:30:18.487424,0,2025-07-04,511.4,40.84285714285714,0.2222222222222222,3.5,2007.888888888889,942.0,6.540000000000001,14045980.5,10024189.0,9.0,99.0,0.4444444444444444,0.1111111111111111,session_030944,movie_0429,Mobile,started,HD,USA,Kingdom City,Movie,Family,Biography,R,English,USA,2020-10-22,9,2025-08-08,night,0.45399999999999996,0.0,11.333333333333334,rec_018387,movie_0327,similar_users,Laptop,v1.2,6.0,2025-11-07,242.0,6.0,45.1,0.0,0.3333333333333333,search_010764,biographies,Smart TV,USA,3.0,2025-12-02,positive,0.846,4.0,1.0,2.0,4.0,review_008931,movie_0579,Smart TV,Perfect blend of drama and action.,1.0
user_00050,floresthomas@example.com,Vanessa,Simpson,47.0,Male,USA,Georgia,New Tammy,Premium+,2025-03-12,2.01,Smart TV,2.0,2022-11-20 07:50:19.165266,1,2025-08-31,460.8,69.3,0.18181818181818182,5.0,2001.5454545454545,896.0,7.720000000000001,57263289.0,337436.0,6.2,37.2,0.45454545454545453,0.2727272727272727,session_003672,movie_0932,Smart TV,paused,HD,USA,Hero Empire,Movie,Sci-Fi,Adventure,NC-17,English,UK,2021-04-22,11,2025-02-04,night,0.5523333333333333,0.14285714285714285,8.0,rec_015255,movie_0100,new_releases,Laptop,v1.4,7.0,2025-11-10,250.0,9.0,44.3,0.0,0.75,search_006216,classic movies,Mobile,USA,4.0,2025-10-15,positive,0.647,3.0,1.0,4.0,15.0,review_000679,movie_0610,Laptop,Fantastic cinematography and plot twists.,2.0
user_00051,bowenrobert@example.net,Charles,Morgan,24.0,Other,USA,Washington,Port Markside,Premium,2025-06-12,19.09,Smart TV,2.0,2025-03-15 22:59:33.712787,1,2025-05-31,1047.0,39.72222222222222,0.2,2.3333333333333335,2007.7,542.0,6.2,1958252.0,3878800.0,8.333333333333334,79.57142857142857,0.5,0.0,session_015736,movie_0069,Tablet,completed,4K,USA,A Mystery,TV Series,Documentary,Drama,G,English,USA,2021-05-03,10,2025-12-27,morning,0.464,0.0,12.666666666666666,rec_026352,movie_0044,trending,Mobile,v1.3,3.0,2025-04-17,103.0,1.0,41.7,0.5,0.5,search_003168,romantic comedies,Laptop,USA,2.0,2025-04-07,positive,0.948,4.0,1.0,11.0,17.0,review_007026,movie_0243,Laptop,Absolutely loved this movie. Great acting and storyline.,2.0
user_00052,younggabrielle@example.com,Julie,Good,20.0,Male,Canada,Quebec,Jacksonport,Premium,2022-09-21,15.39,Tablet,3.0,2023-06-20 12:28:00.371124,0,2025-08-01,700.9,45.25555555555556,0.3333333333333333,4.5,2004.888888888889,906.0,7.199999999999999,6721286.0,22939420.0,,,0.3333333333333333,0.1111111111111111,session_010475,movie_0093,Smart TV,stopped,HD,USA,City Queen,Movie,Biography,Adventure,NC-17,English,USA,2020-10-30,9,2025-02-18,night,0.7,0.25,10.75,rec_003392,movie_0062,genre_based,Laptop,v1.4,4.0,2024-08-24,4.0,6.0,18.6,1.0,0.0,search_021955,drama series,Mobile,Canada,1.0,2024-12-04,positive,0.831,3.6666666666666665,0.6666666666666666,9.0,19.0,review_003238,movie_0230,Laptop,Mixed feelings about this one.,3.0
user_00053,hthomas@example.com,George,Lynch,34.0,Male,USA,Indiana,South Roberta,Standard,2023-04-13,30.64,Smart TV,3.0,2023-12-19 15:08:46.747725,0,2025-12-30,816.3000000000001,45.0875,0.2,,2009.1,1141.0,6.328571428571429,16661209.5,2124537.0,4.25,130.25,0.1,0.1,session_004366,movie_0139,Smart TV,completed,HD,Canada,A Dream,Documentary,Romance,Drama,TV-G,English,USA,2021-01-20,10,2025-04-17,afternoon,0.9045000000000001,0.0,5.5,rec_008283,movie_0416,new_releases,Mobile,v1.3,2.0,2025-12-24,166.0,2.5,36.5,0.0,0.0,search_000253,classic movies,Mobile,USA,2.0,,,,,,,,,,,,
user_00054,rsantana@example.net,Charles,Huerta,53.0,,Canada,British Columbia,Vaughnmouth,Premium,2023-03-08,16.83,Gaming Console,,2025-02-23 02:05:37.365135,0,2025-12-21,529.2,41.2,0.2,5.0,2011.7,1111.0,6.288888888888889,30165789.4,22636417.2,3.0,96.0,0.1,0.2,session_061858,movie_0418,Tablet,started,4K,Canada,Big Story,Movie,Animation,,TV-14,English,UK,2020-10-15,10,2025-03-26,morning,0.5559999999999999,0.0,10.0,rec_000657,movie_0249,genre_based,Laptop,v1.3,3.0,2025-06-11,36.0,,0.0,0.0,0.0,search_015058,travel documentaries,Smart TV,USA,1.0,,,,,,,,,,,,
user_00055,patrickhoward@example.com,Andrew,Hill,44.0,Female,USA,New York,Wallport,Standard,2024-05-28,,Mobile,2.0,2023-03-31 00:54:57.253268,0,2025-10-01,614.6,40.03333333333333,0.14285714285714285,3.5,2004.0714285714287,1358.0,6.4692307692307685,2894472.0,26970174.0,3.8333333333333335,92.125,0.35714285714285715,0.2857142857142857,session_037218,movie_0384,Tablet,stopped,4K,Canada,Night Adventure,TV Series,Fantasy,Thriller,G,English,USA,2021-05-28,14,2025-12-04,night,0.74,0.0,13.5,rec_045003,movie_0576,new_releases,Tablet,v2.0,6.0,2025-10-25,178.0,,45.8,0.0,0.0,search_008031,series with only one season,Mobile,Canada,2.0,2025-08-15,positive,0.646,3.5,0.5,4.0,4.0,review_001406,movie_0864,Mobile,Okay for a one-time watch.,2.0
user_00056,erica21@example.net,Kyle,Johnson,37.0,Female,Canada,Quebec,North Renee,Premium,2024-10-29,29.14,Desktop,3.0,2023-03-11 02:02:56.974840,0,2025-12-29,728.5999999999999,51.9,0.25,1.0,2006.8333333333333,1038.0,5.075,11062174.8,21659510.0,14.0,110.0,0.3333333333333333,0.3333333333333333,session_000795,movie_0111,Laptop,completed,4K,USA,A Adventure,Movie,Animation,Sport,TV-Y7,English,USA,2020-08-19,12,2025-12-03,evening,0.4325,1.0,16.0,rec_036498,movie_0809,genre_based,Laptop,v1.4,2.0,2024-03-29,135.0,3.0,60.0,0.5,0.0,search_011229,animated shows,Laptop,USA,2.0,2025-03-25,positive,0.83,4.666666666666667,0.6666666666666666,8.0,12.0,review_013090,movie_0696,Smart TV,Perfect blend of drama and action.,3.0
user_00057,maria47@example.com,Linda,Mccarty,,Prefer not to say,Canada,British Columbia,Port Erica,Premium,2025-06-27,23.46,Tablet,,2022-11-10 00:24:44.013076,0,2025-12-28,672.3,48.31111111111111,0.4,3.3333333333333335,2008.0,745.0,5.199999999999999,39937241.6,19005586.0,7.333333333333333,119.33333333333333,0.0,0.4,session_021811,movie_0210,Desktop,stopped,HD,Canada,House Empire,Movie,Biography,Crime,G,Korean,USA,2022-02-15,10,2025-09-26,morning,0.437,0.16666666666666666,9.166666666666666,rec_001848,movie_0126,personalized,Laptop,v1.3,6.0,2025-07-05,23.0,,13.6,0.0,0.0,search_000870,music documentaries,Laptop,USA,1.0,2024-11-17,positive,0.613,4.0,1.0,3.0,4.0,review_010035,movie_0480,Laptop,Brilliant performance by the cast. Must watch!,1.0
user_00058,bakerdavid@example.com,Brenda,Rodriguez,,Male,USA,Illinois,Johnsonside,Standard,2025-05-01,12.29,Mobile,5.0,2024-07-12 17:11:17.586831,0,2025-11-17,349.4,63.61666666666667,0.25,2.0,2010.875,915.0,5.9624999999999995,33894954.0,13042510.8,,,0.0,0.375,session_055174,movie_0229,Desktop,started,HD,Canada,Last Secret,Movie,Drama,Animation,TV-G,English,USA,2024-03-04,8,2024-04-28,night,0.5625,0.0,2.0,rec_007033,movie_0193,genre_based,Laptop,v1.3,2.0,2025-09-19,120.0,4.0,86.4,0.0,0.0,search_009848,christmas movies,Laptop,USA,4.0,2024-04-04,neutral,0.423,3.0,0.0,4.0,6.0,review_013524,movie_0611,Smart TV,Mixed feelings about this one.,1.0
user_00059,debra12@example.org,Kevin,Wilson,40.0,,USA,Wisconsin,South Shawn,Standard,2024-05-06,13.0,Tablet,3.0,2025-03-30 05:39:59.087840,0,2025-07-22,498.0,52.22727272727273,0.3333333333333333,2.5,2011.5,1165.0,6.15,1166342.75,73116597.0,4.333333333333333,141.5,0.4166666666666667,0.08333333333333333,session_007486,movie_0240,Desktop,started,HD,USA,First Ice,Movie,Animation,Action,NC-17,English,USA,2021-04-26,12,2024-12-11,afternoon,0.459,0.5,10.5,rec_028668,movie_0648,personalized,Mobile,v1.3,2.0,2025-06-25,18.0,4.0,22.8,0.0,1.0,search_009083,horror movies,Tablet,USA,1.0,2025-10-09,positive,0.897,3.6666666666666665,0.6666666666666666,10.0,18.0,review_006268,movie_0190,Smart TV,Amazing show! Couldn't stop watching.,3.0
user_00060,rgilbert@example.org,Jeff,Sampson,22.0,Male,USA,Tennessee,Lake Michaelstad,Premium,2023-10-12,19.03,Mobile,3.0,2025-06-28 22:53:58.331928,0,2025-12-20,417.1,70.55555555555556,0.4,3.0,2011.4,670.0,6.157142857142857,17758890.0,3531986.0,8.0,112.4,0.2,0.0,session_018329,movie_0238,Tablet,started,4K,Canada,Bright Journey,TV Series,Adventure,Biography,PG-13,English,USA,2022-02-03,10,2025-04-28,night,0.86,0.0,9.8,rec_000501,movie_0147,genre_based,Laptop,v1.4,5.0,2025-08-21,190.0,6.0,158.1,0.0,0.0,search_009414,sci-fi,Mobile,USA,5.0,2025-07-01,neutral,0.469,3.0,1.0,0.0,0.0,review_000742,movie_0479,Tablet,Could have been better.,1.0
user_00061,batesdarlene@example.net,Brent,Sanchez,20.0,Male,USA,Pennsylvania,North Maria,Standard,2024-05-05,3.9,Gaming Console,2.0,2023-07-29 01:54:53.263816,0,2025-10-17,527.3,46.6125,0.3,3.0,2002.5,700.0,6.055555555555555,6485009.714285715,200424567.5,9.5,142.0,0.1,0.1,session_001237,movie_0109,Smart TV,started,HD,USA,A Day,Movie,Crime,Adventure,G,English,Canada,2020-08-24,10,2025-12-01,night,0.7482,0.16666666666666666,10.0,rec_019430,movie_0093,genre_based,Mobile,v1.3,6.0,2025-09-29,104.0,6.5,63.5,0.0,0.5,search_018100,comedy shows,Laptop,Canada,2.0,,,,,,,,,,,,
user_00062,ramireztracey@example.org,Lauren,Guerrero,27.0,Female,USA,Washington,North Michael,Premium,2024-05-08,10.7,Desktop,1.0,2023-02-09 23:53:36.130333,0,2025-12-23,992.1,41.03333333333333,0.3125,2.0,2007.75,1711.0,5.833333333333333,3687371.1666666665,5192681.25,6.5,64.0,0.375,0.375,session_063301,movie_0533,Tablet,paused,HD,USA,First Ice,Movie,Thriller,Action,G,English,USA,2025-01-11,16,2025-09-25,night,0.61675,0.5,9.25,rec_009496,movie_0086,genre_based,Smart TV,v1.3,4.0,2025-12-17,147.0,5.0,91.4,0.5,0.5,search_000615,movies like stranger things,Mobile,Canada,4.0,,,,,,,,,,,,
user_00063,judyfox@example.net,Thomas,Palmer,26.0,,Canada,New Brunswick,Gordonton,Standard,2023-12-17,20.26,Gaming Console,2.0,2022-10-08 17:14:05.979190,0,2025-03-08,342.8,46.94,0.0,,2012.3333333333333,621.0,5.400000000000001,6117844.0,7178243.666666667,,,0.3333333333333333,0.16666666666666666,session_003839,movie_0031,Mobile,completed,4K,USA,A Quest,Movie,Sci-Fi,Biography,G,English,USA,2021-02-25,6,2025-12-15,morning,0.40449999999999997,0.0,14.0,rec_004840,movie_0544,personalized,Tablet,v1.3,2.0,2025-07-27,227.0,7.0,114.1,0.2,0.2,search_006155,cooking shows,Smart TV,USA,5.0,2025-04-07,negative,0.042,1.0,1.0,2.0,5.0,review_002044,movie_0394,Laptop,Not worth the time. Very predictable.,1.0
user_00064,gsimmons@example.com,Charles,Morris,40.0,Female,Canada,New Brunswick,East Joshuashire,Premium,2023-09-23,6.76,Gaming Console,3.0,2023-12-13 05:10:24.954677,0,2025-12-17,849.0,50.31428571428571,0.125,4.0,2001.0625,1015.0,6.55,,65641202.0,6.285714285714286,118.25,0.3125,0.375,session_011778,movie_0360,Desktop,stopped,HD,USA,Fire Night,TV Series,Action,Adventure,TV-MA,English,USA,2022-12-14,16,2025-09-25,morning,0.60025,0.0,9.5,rec_007004,movie_0396,genre_based,Laptop,v1.4,4.0,2025-10-19,267.0,4.0,25.700000000000003,0.5,0.25,search_004445,cooking shows,Mobile,Canada,4.0,,,,,,,,,,,,
